SPI|BRU,|SPI|
SPI|OUA,|SPI|
SPI|JED,|SPI|
SPI|CPH,|SPI|
SPI|YYZ,|SPI|
SPI|DEN,|SPI|
SPI|YUL,|SPI|
SPI|NBO,|SPI|
SPI|ICN,|SPI|
SPI|NRT,|SPI|
SPI|YHZ,|SPI|
SPI|YOW,|SPI|
SPI|BJM,|SPI|
SPI|COO,|SPI|
SPI|DKR,|SPI|
SPI|DLA,|SPI|
SPI|KGL,|SPI|
SPI|LAD,|SPI|
SPI|ABJ,|SPI|
SPI|AMS,|SPI|
SPI|OSL,|SPI|
SPI|VNO,|SPI|
SPI|WAW,|SPI|
SPI|YYC,|SPI|
SPI|ATL,|SPI|
SPI|MSY,|SPI|
SPI|YEG,|SPI|
SPI|YMM,|SPI|
SPI|YQR,|SPI|
SPI|YVR,|SPI|
SPI|YWG,|SPI|
SPI|YXE,|SPI|
SPI|CKY,|SPI|
SPI|FIH,|SPI|
SPI|SCL,|SPI|
SPI|LCA,|SPI|
SPI|NAP,|SPI|
SPI|VLC,|SPI|
SPI|BKK,|SPI|
SPI|ADD,|SPI|
SPI|FRA,|SPI|
SPI|IST,|SPI|
SPI|EBB,|SPI|
SPI|YLW,|SPI|
SPI|YYT,|SPI|
SPI|GUA,|SPI|
SPI|EWR,|SPI|
SPI|IAD,|SPI|
SPI|IAH,|SPI|
SPI|ORD,|SPI|
SPI|SOF,|SPI|
SPI|YQB,|SPI|
SPI|YXU,|SPI|
SPI|EZE,|SPI|
SPI|YYJ,|SPI|
SPI|YYY,|SPI|
SPI|YQQ,|SPI|
SPI|YYR,|SPI|
SPI|LHR,|SPI|
SPI|SFO,|SPI|
SPI|YQU,|SPI|
SPI|YZF,|SPI|
SPI|YGR,|SPI|
SPI|YGP,|SPI|
SPI|BOS,|SPI|
SPI|YDF,|SPI|
SPI|YFC,|SPI|
SPI|YQM,|SPI|
SPI|YQX,|SPI|
SPI|YQY,|SPI|
SPI|YSJ,|SPI|
SPI|YYG,|SPI|
SPI|LAX,|SPI|
SPI|DCA,|SPI|
SPI|LGA,|SPI|
SPI|YZV,|SPI|
SPI|YWL,|SPI|
SPI|AZS,|SPI|
SPI|BDL,|SPI|
SPI|CCC,|SPI|
SPI|CDG,|SPI|
SPI|CUN,|SPI|
SPI|CZM,|SPI|
SPI|FDF,|SPI|
SPI|FLL,|SPI|
SPI|GVA,|SPI|
SPI|HOG,|SPI|
SPI|LAS,|SPI|
SPI|MBJ,|SPI|
SPI|MCO,|SPI|
SPI|MUC,|SPI|
SPI|PAP,|SPI|
SPI|PTP,|SPI|
SPI|PUJ,|SPI|
SPI|SNU,|SPI|
SPI|VRA,|SPI|
SPI|YBC,|SPI|
SPI|YBG,|SPI|
SPI|YTZ,|SPI|
SPI|YUY,|SPI|
SPI|YVO,|SPI|
SPI|ZBF,|SPI|
SPI|ZRH,|SPI|
SPI|ZSA,|SPI|
SPI|AKL,|SPI|
SPI|HKG,|SPI|
SPI|HND,|SPI|
SPI|HNL,|SPI|
SPI|MEX,|SPI|
SPI|OGG,|SPI|
SPI|PDX,|SPI|
SPI|PEK,|SPI|
SPI|PVG,|SPI|
SPI|PVR,|SPI|
SPI|SEA,|SPI|
SPI|SYD,|SPI|
SPI|YBL,|SPI|
SPI|YCD,|SPI|
SPI|YCG,|SPI|
SPI|YKA,|SPI|
SPI|YPR,|SPI|
SPI|YQZ,|SPI|
SPI|YXC,|SPI|
SPI|YXJ,|SPI|
SPI|YXS,|SPI|
SPI|YXT,|SPI|
SPI|YXY,|SPI|
SPI|YYD,|SPI|
SPI|YYF,|SPI|
SPI|YZP,|SPI|
SPI|YQT,|SPI|
SPI|SJD,|SPI|
SPI|YQF,|SPI|
SPI|YQL,|SPI|
SPI|YXH,|SPI|
SPI|YWK,|SPI|
SPI|ANU,|SPI|
SPI|AUA,|SPI|
SPI|AUH,|SPI|
SPI|BCN,|SPI|
SPI|BDA,|SPI|
SPI|BGI,|SPI|
SPI|BNA,|SPI|
SPI|BOG,|SPI|
SPI|BWI,|SPI|
SPI|CLE,|SPI|
SPI|CLT,|SPI|
SPI|CMH,|SPI|
SPI|CVG,|SPI|
SPI|DFW,|SPI|
SPI|DTW,|SPI|
SPI|DUB,|SPI|
SPI|FCO,|SPI|
SPI|GCM,|SPI|
SPI|GGT,|SPI|
SPI|GND,|SPI|
SPI|GRU,|SPI|
SPI|HAV,|SPI|
SPI|IND,|SPI|
SPI|JFK,|SPI|
SPI|KIN,|SPI|
SPI|LIM,|SPI|
SPI|LIR,|SPI|
SPI|MCI,|SPI|
SPI|MDT,|SPI|
SPI|MIA,|SPI|
SPI|MKE,|SPI|
SPI|MSP,|SPI|
SPI|NAS,|SPI|
SPI|PHL,|SPI|
SPI|PHX,|SPI|
SPI|PIT,|SPI|
SPI|PLS,|SPI|
SPI|POP,|SPI|
SPI|RDU,|SPI|
SPI|ROC,|SPI|
SPI|RSW,|SPI|
SPI|SAN,|SPI|
SPI|SJO,|SPI|
SPI|STL,|SPI|
SPI|SYR,|SPI|
SPI|TLV,|SPI|
SPI|TPA,|SPI|
SPI|UVF,|SPI|
SPI|VIE,|SPI|
SPI|YAM,|SPI|
SPI|YGK,|SPI|
SPI|YQG,|SPI|
SPI|YSB,|SPI|
SPI|YTS,|SPI|
SPI|YYB,|SPI|
SPI|YZR,|SPI|
SPI|CAN,|SPI|
SPI|URC,|SPI|
SPI|CTU,|SPI|
SPI|HGH,|SPI|
SPI|XMN,|SPI|
SPI|CGO,|SPI|
SPI|CSX,|SPI|
SPI|SHE,|SPI|
SPI|SJW,|SPI|
SPI|WUH,|SPI|
SPI|SZX,|SPI|
SPI|CKG,|SPI|
SPI|KMG,|SPI|
SPI|FOC,|SPI|
SPI|NNG,|SPI|
SPI|SWA,|SPI|
SPI|ACX,|SPI|
SPI|AQG,|SPI|
SPI|AVA,|SPI|
SPI|BFJ,|SPI|
SPI|BHY,|SPI|
SPI|BNE,|SPI|
SPI|CGD,|SPI|
SPI|CGK,|SPI|
SPI|CGQ,|SPI|
SPI|CIH,|SPI|
SPI|CNX,|SPI|
SPI|CZX,|SPI|
SPI|DAC,|SPI|
SPI|DAD,|SPI|
SPI|DEL,|SPI|
SPI|DIG,|SPI|
SPI|DLC,|SPI|
SPI|DPS,|SPI|
SPI|DXB,|SPI|
SPI|DYG,|SPI|
SPI|FUG,|SPI|
SPI|FUK,|SPI|
SPI|HAK,|SPI|
SPI|HAN,|SPI|
SPI|HDG,|SPI|
SPI|HET,|SPI|
SPI|HFE,|SPI|
SPI|HJJ,|SPI|
SPI|HKT,|SPI|
SPI|HRB,|SPI|
SPI|HZH,|SPI|
SPI|JIU,|SPI|
SPI|JJN,|SPI|
SPI|JNG,|SPI|
SPI|KHN,|SPI|
SPI|KIX,|SPI|
SPI|KOW,|SPI|
SPI|KTM,|SPI|
SPI|KUL,|SPI|
SPI|KWE,|SPI|
SPI|KWL,|SPI|
SPI|LHW,|SPI|
SPI|LYA,|SPI|
SPI|LYG,|SPI|
SPI|LZH,|SPI|
SPI|MEL,|SPI|
SPI|MIG,|SPI|
SPI|MLE,|SPI|
SPI|MNL,|SPI|
SPI|MXZ,|SPI|
SPI|NAO,|SPI|
SPI|NGB,|SPI|
SPI|NKG,|SPI|
SPI|NNY,|SPI|
SPI|PEN,|SPI|
SPI|PER,|SPI|
SPI|PNH,|SPI|
SPI|REP,|SPI|
SPI|RGN,|SPI|
SPI|SGN,|SPI|
SPI|SHA,|SPI|
SPI|SIN,|SPI|
SPI|SVO,|SPI|
SPI|SYX,|SPI|
SPI|TAO,|SPI|
SPI|TEN,|SPI|
SPI|TNA,|SPI|
SPI|TPE,|SPI|
SPI|TSN,|SPI|
SPI|TXN,|SPI|
SPI|TYN,|SPI|
SPI|WNZ,|SPI|
SPI|WUX,|SPI|
SPI|XFN,|SPI|
SPI|XIY,|SPI|
SPI|XUZ,|SPI|
SPI|YIH,|SPI|
SPI|YIW,|SPI|
SPI|YNT,|SPI|
SPI|YNZ,|SPI|
SPI|YTY,|SPI|
SPI|ZHA,|SPI|
SPI|ZYI,|SPI|
SPI|BAV,|SPI|
SPI|CJU,|SPI|
SPI|DSN,|SPI|
SPI|HMI,|SPI|
SPI|INC,|SPI|
SPI|KHH,|SPI|
SPI|UYN,|SPI|
SPI|XNN,|SPI|
SPI|ZUH,|SPI|
SPI|YNJ,|SPI|
SPI|DAT,|SPI|
SPI|JHG,|SPI|
SPI|LJG,|SPI|
SPI|LXA,|SPI|
SPI|YCU,|SPI|
SPI|LZO,|SPI|
SPI|MDG,|SPI|
SPI|NGO,|SPI|
SPI|TOY,|SPI|
SPI|MFM,|SPI|
SPI|TGO,|SPI|
SPI|XIL,|SPI|
SPI|HEK,|SPI|
SPI|KIJ,|SPI|
SPI|LDS,|SPI|
SPI|OHE,|SPI|
SPI|HSN,|SPI|
SPI|DLU,|SPI|
